  -81,   409,   949
  -88,   400,   941
  -94,   406,   946
  -90,   401,   942
  -84,   409,   946
  -98,   411,   948
 -105,   385,   940
  -95,   401,   948
  -93,   398,   944
  -99,   392,   946
  -86,   394,   948
  -88,   401,   944
 -107,   396,   950
  -92,   399,   952
  -91,   391,   936
  -95,   396,   942
  -73,   400,   931
  -94,   413,   949
 -106,   395,   953
  -96,   390,   939
  -78,   408,   940
  -87,   401,   938
 -101,   406,   952
 -102,   393,   943
  -98,   406,   950
  -82,   401,   945
  -89,   402,   943
  -99,   406,   944
  -85,   406,   943
  -91,   409,   941
  -84,   409,   939
  -90,   418,   948
  -87,   410,   938
  -80,   418,   942
  -81,   411,   937
  -84,   417,   939
  -84,   423,   940
  -84,   419,   938
  -86,   416,   937
  -84,   416,   932
  -83,   418,   940
  -79,   423,   945
  -81,   419,   937
  -83,   420,   940
  -81,   418,   938
  -84,   418,   935
  -84,   414,   938
  -80,   417,   940
  -85,   417,   940
  -83,   415,   939
  -84,   414,   935
  -87,   420,   942
  -86,   412,   940
  -84,   421,   939
  -87,   413,   935
  -86,   414,   940
  -86,   416,   939
  -84,   416,   938
  -88,   415,   941
  -83,   412,   935
  -87,   419,   942
  -84,   414,   937
  -84,   420,   943
  -88,   414,   936
  -90,   414,   937
  -83,   420,   940
  -88,   414,   938
  -90,   415,   940
  -85,   413,   937
  -85,   417,   940
  -85,   415,   938
  -86,   416,   940
  -86,   411,   935
  -85,   416,   941
  -87,   416,   942
  -87,   415,   940
  -81,   411,   936
  -83,   412,   939
  -87,   415,   945
  -83,   411,   945
  -78,   415,   942
  -77,   418,   945
  -76,   414,   940
  -93,   407,   939
  -90,   409,   936
  -79,   411,   939
  -74,   416,   951
  -82,   404,   936
  -82,   405,   939
  -78,   418,   956
  -91,   402,   941
  -88,   399,   936
  -82,   419,   945
  -88,   405,   938
  -92,   405,   947
  -89,   405,   945
  -86,   405,   940
  -98,   406,   948
  -96,   401,   943
  -81,   405,   944
  -91,   406,   945
  -89,   402,   942
  -82,   413,   948
  -92,   408,   945
  -96,   401,   936
  -91,   406,   942
  -89,   409,   942
 -101,   403,   942
  -96,   401,   945
  -92,   409,   945
 -103,   402,   945
  -97,   395,   941
  -94,   403,   943
  -98,   399,   941
  -97,   398,   946
  -93,   404,   949
 -102,   400,   941
 -100,   400,   940
  -90,   403,   944
 -100,   402,   945
 -103,   398,   945
  -95,   400,   947
  -96,   405,   943
  -99,   397,   945
  -96,   399,   946
  -95,   401,   944
  -95,   401,   946
  -98,   399,   945
 -100,   397,   944
  -95,   401,   942
  -94,   402,   948
  -94,   398,   944
  -96,   399,   946
  -92,   402,   947
  -97,   400,   945
  -96,   397,   944
  -94,   403,   947
  -97,   400,   945
  -96,   400,   947
  -93,   399,   943
  -96,   400,   948
  -95,   400,   946
  -94,   400,   945
  -94,   399,   945
  -95,   399,   945
  -94,   400,   947
  -95,   403,   946
  -93,   401,   946
  -97,   395,   946
  -94,   401,   946
  -97,   401,   946
  -94,   399,   945
  -91,   399,   947
  -97,   400,   946
  -92,   400,   945
  -92,   400,   946
  -95,   399,   945
  -95,   401,   947
  -95,   401,   944
  -94,   398,   947
  -95,   401,   945
  -93,   400,   947
  -95,   400,   945
  -93,   400,   946
  -93,   401,   946
  -95,   400,   946
  -94,   401,   946
  -93,   400,   947
  -92,   400,   945
  -95,   399,   945
  -95,   400,   946
  -92,   400,   950
  -93,   402,   944
  -94,   399,   947
  -94,   399,   947
  -94,   400,   944
  -93,   403,   948
  -95,   399,   944
  -94,   396,   947
  -92,   403,   946
  -95,   400,   946
  -94,   398,   947
  -94,   400,   946
  -96,   401,   946
  -95,   399,   945
  -96,   399,   949
  -93,   400,   945
  -97,   400,   946
  -97,   399,   946
  -94,   401,   947
  -97,   397,   943
  -95,   401,   946
  -96,   402,   948
  -98,   397,   945
  -98,   401,   947
  -99,   399,   944
  -98,   399,   949
  -98,   401,   944
  -99,   398,   946
  -99,   398,   945
  -98,   399,   946
  -98,   401,   945
  -97,   396,   943
  -99,   400,   946
  -97,   400,   947
  -98,   399,   945
  -98,   399,   948
  -99,   400,   945
  -98,   399,   946
  -96,   398,   946
  -96,   400,   947
  -96,   400,   945
  -97,   401,   947
  -95,   399,   944
  -96,   399,   947
  -95,   401,   944
  -96,   400,   946
  -97,   400,   947
  -94,   400,   945
  -96,   398,   944
  -95,   400,   950
  -95,   402,   947
  -94,   401,   945
  -97,   395,   943
  -94,   402,   946
  -92,   401,   944
  -94,   401,   947
  -96,   396,   946
  -93,   402,   946
  -91,   400,   944
  -94,   401,   949
  -94,   402,   946
  -92,   399,   944
  -97,   403,   947
  -93,   400,   944
  -91,   401,   945
  -94,   403,   947
  -93,   400,   945
  -92,   400,   945
  -93,   402,   946
  -92,   400,   945
  -91,   401,   945
  -96,   401,   947
  -95,   399,   943
  -90,   400,   949
  -93,   402,   944
  -93,   400,   943
  -96,   396,   945
  -90,   397,   942
  -83,   414,   954
  -87,   407,   944
  -96,   398,   943
  -91,   407,   937
  -86,   407,   945
  -93,   403,   947
  -85,   406,   943
  -84,   406,   944
  -82,   406,   941
  -84,   408,   953
  -91,   401,   943
  -75,   408,   938
  -72,   413,   944
  -85,   408,   948
  -85,   403,   942
  -84,   410,   946
  -85,   402,   943
  -88,   402,   946
  -94,   403,   947
  -90,   400,   952
  -85,   400,   940
  -79,   399,   944
  -99,   394,   947
  -73,   399,   942
  -76,   399,   943
  -93,   395,   944
  -91,   391,   943
  -77,   406,   949
  -76,   414,   941
  -95,   398,   952
  -90,   381,   947
  -81,   396,   945
  -98,   388,   950
 -105,   378,   949
  -97,   378,   946
  -92,   384,   949
  -89,   390,   944
  -85,   394,   949
  -93,   394,   954
  -88,   397,   951
  -94,   402,   945
  -90,   400,   945
  -90,   407,   946
  -94,   393,   946
  -95,   400,   947
  -90,   391,   947
  -91,   402,   949
  -92,   398,   952
  -99,   395,   950
  -99,   390,   949
 -101,   385,   948
  -97,   395,   950
  -96,   388,   951
  -99,   395,   953
  -91,   396,   947
 -100,   399,   953
 -113,   384,   946
 -108,   379,   944
 -120,   372,   939
 -122,   380,   948
  -97,   375,   949
  -88,   383,   956
 -101,   383,   959
 -106,   372,   951
 -100,   380,   946
 -111,   384,   948
 -115,   385,   950
 -104,   384,   948
  -97,   389,   951
  -97,   389,   953
  -97,   391,   959
  -98,   382,   951
  -90,   389,   953
  -85,   391,   946
  -98,   392,   951
  -96,   385,   948
  -89,   390,   950
  -87,   389,   944
  -94,   391,   952
  -91,   388,   952
  -89,   391,   952
  -96,   386,   946
  -91,   390,   952
  -85,   393,   955
  -92,   391,   948
  -90,   389,   950
  -87,   389,   949
  -93,   392,   949
  -89,   391,   950
  -87,   388,   949
  -90,   389,   952
  -93,   390,   950
  -91,   388,   951
  -89,   389,   950
  -90,   390,   950
  -93,   390,   950
  -91,   390,   953
  -91,   387,   949
  -91,   393,   951
  -92,   391,   951
  -89,   389,   949
  -91,   394,   953
  -91,   388,   950
  -94,   389,   950
  -93,   391,   951
  -91,   391,   952
  -92,   392,   948
  -95,   388,   949
  -95,   390,   951
  -93,   394,   951
  -94,   392,   948
  -95,   386,   949
  -94,   390,   953
  -91,   394,   952
  -97,   389,   956
  -99,   387,   954
  -98,   387,   942
 -103,   392,   943
 -102,   384,   945
 -100,   390,   950
  -99,   392,   946
  -88,   392,   943
  -85,   401,   952
  -96,   395,   958
 -105,   404,   966
 -103,   384,   943
  -87,   391,   935
  -77,   395,   938
 -103,   391,   960
 -102,   392,   953
  -99,   393,   952
  -93,   388,   951
  -96,   390,   951
  -88,   385,   946
  -76,   389,   950
  -75,   392,   950
  -86,   399,   954
  -91,   391,   945
  -96,   400,   948
 -100,   388,   947
  -90,   397,   952
  -83,   394,   947
  -81,   390,   953
  -81,   391,   953
  -91,   394,   951
  -90,   393,   950
  -86,   391,   944
  -86,   396,   948
  -82,   394,   950
  -87,   394,   949
  -90,   394,   953
  -87,   395,   950
  -87,   396,   945
  -89,   389,   949
  -85,   390,   951
  -87,   395,   952
  -91,   392,   948
  -85,   393,   951
  -86,   389,   946
  -87,   395,   951
  -85,   391,   949
  -89,   391,   951
  -87,   391,   949
  -88,   396,   951
  -91,   389,   947
  -87,   394,   950
  -87,   392,   948
  -90,   394,   950
  -88,   393,   951
  -90,   393,   948
  -90,   393,   947
  -90,   395,   950
  -90,   391,   949
  -88,   395,   950
  -91,   392,   950
  -94,   393,   947
  -90,   394,   951
  -91,   394,   946
  -92,   395,   951
  -95,   392,   949
  -94,   394,   950
  -91,   395,   947
  -90,   394,   947
  -95,   390,   946
  -91,   396,   950
  -94,   395,   951
  -93,   390,   949
  -91,   396,   949
  -93,   392,   946
  -91,   390,   950
  -89,   394,   949
  -92,   393,   949
  -91,   393,   951
  -89,   392,   949
  -89,   394,   948
  -89,   393,   949
  -89,   392,   950
  -87,   395,   951
  -90,   394,   950
  -88,   392,   948
  -86,   394,   949
  -87,   392,   952
  -88,   396,   949
  -85,   396,   949
  -89,   390,   950
  -86,   394,   950
  -87,   395,   949
  -86,   394,   948
  -86,   390,   950
  -87,   394,   952
  -87,   394,   949
  -84,   392,   951
  -86,   393,   950
  -89,   394,   950
  -87,   393,   949
  -86,   392,   950
  -85,   393,   949
  -88,   395,   949
  -87,   392,   952
  -88,   395,   949
  -89,   391,   950
  -87,   394,   949
  -89,   394,   948
  -90,   393,   951
  -87,   394,   949
  -90,   391,   948
  -92,   397,   952
  -89,   393,   950
  -90,   395,   949
  -92,   391,   947
  -91,   395,   951
  -95,   396,   952
  -92,   392,   948
  -90,   393,   948
  -95,   393,   947
  -95,   394,   949
  -94,   394,   950
  -95,   394,   951
  -98,   392,   945
  -95,   396,   947
