  -87,   -11,  1080
  -79,    70,  1022
 -105,    60,  1054
  -95,    26,  1019
  -72,    14,   993
 -111,    33,  1088
  -81,    32,   980
 -118,    85,  1065
 -110,   117,  1053
  -86,    89,  1009
 -111,    88,  1057
  -91,    65,  1017
 -101,    71,  1026
 -107,   111,  1046
  -94,    83,  1007
  -91,   103,  1036
  -91,   103,  1025
 -108,   103,  1015
 -122,   157,  1039
 -114,   196,  1037
 -102,   168,  1020
 -102,   143,  1027
  -97,   123,  1019
 -103,   137,  1026
 -105,   154,  1022
 -103,   151,  1021
  -91,   134,  1019
  -95,   120,  1020
 -115,   135,  1020
 -120,   194,  1024
 -109,   212,  1033
 -102,   162,  1011
 -103,   145,  1024
  -97,   141,  1019
 -101,   147,  1019
 -108,   177,  1024
 -104,   166,  1017
  -97,   153,  1019
  -98,   145,  1016
 -120,   169,  1020
 -113,   211,  1025
 -106,   198,  1021
 -107,   166,  1014
 -101,   156,  1021
  -94,   158,  1016
 -102,   171,  1017
 -108,   182,  1019
  -99,   167,  1015
  -97,   159,  1015
 -104,   162,  1017
 -121,   199,  1017
 -112,   228,  1024
 -104,   199,  1014
 -106,   185,  1015
 -102,   173,  1013
  -96,   166,  1018
 -103,   174,  1015
 -108,   186,  1017
  -99,   180,  1013
 -101,   169,  1014
 -114,   178,  1013
 -119,   222,  1017
 -105,   227,  1019
 -109,   189,  1009
 -113,   192,  1020
 -101,   177,  1008
  -88,   183,  1015
 -101,   198,  1013
 -103,   191,  1012
  -98,   181,  1011
 -109,   189,  1015
 -120,   219,  1013
 -110,   234,  1018
 -105,   211,  1012
 -104,   192,  1011
 -103,   185,  1015
 -100,   185,  1007
 -102,   203,  1014
  -99,   199,  1011
  -99,   192,  1010
  -98,   193,  1004
 -119,   192,  1023
 -122,   239,  1023
  -91,   263,   997
 -132,   213,  1065
 -129,   121,  1019
 -162,   169,  1058
 -124,   109,  1018
  -49,    70,   957
   28,   125,   960
  -74,   159,  1151
  -54,   142,  1019
 -114,   130,   995
 -207,   157,  1063
 -203,   191,  1099
 -196,   346,   977
 -254,   335,  1113
 -277,   292,   915
 -146,   318,   889
 -111,   273,   839
   64,   284,   967
  153,   226,   909
  190,   200,   936
  140,   152,  1066
  112,   -61,  1194
