  669,  -268,   461
  651,  -232,   384
  588,  -213,   278
  661,  -203,   298
  607,  -203,   259
  580,  -270,   356
  815,  -322,   623
  652,  -223,   430
  607,  -291,   547
  772,  -332,   799
  699,  -286,   766
  722,  -346,   885
  778,  -365,   988
  801,  -369,  1064
  811,  -316,  1037
  767,  -293,   969
  779,  -323,   981
  724,  -296,   813
  708,  -274,   712
  670,  -229,   619
  643,  -262,   551
  693,  -282,   535
  652,  -238,   407
  633,  -218,   291
  610,  -220,   268
  638,  -263,   361
  647,  -320,   384
  639,  -323,   352
  613,  -342,   463
  743,  -295,   616
  648,  -179,   570
  675,  -331,   846
  848,  -347,  1096
  806,  -323,  1112
  911,  -286,  1205
  846,  -189,  1045
  739,  -178,   917
  745,  -227,   890
  720,  -246,   790
  703,  -257,   704
  707,  -254,   656
  694,  -212,   559
  682,  -228,   487
  673,  -232,   420
  646,  -191,   318
  569,  -169,   234
  591,  -237,   339
  660,  -303,   493
  686,  -230,   493
  620,  -184,   503
  753,  -287,   741
  689,  -228,   702
  754,  -279,   902
  850,  -299,  1017
  854,  -257,  1022
  865,  -228,  1034
  856,  -199,  1027
  798,  -187,   926
  772,  -182,   835
  704,  -189,   682
  683,  -186,   631
  661,  -197,   569
  666,  -197,   505
  636,  -214,   439
  671,  -199,   397
  585,  -176,   266
  594,  -223,   340
  669,  -299,   501
  666,  -229,   520
  676,  -222,   562
  730,  -258,   673
  674,  -248,   681
  759,  -316,   862
  798,  -306,   994
  867,  -263,  1099
  874,  -229,  1090
  825,  -216,  1029
  783,  -243,   926
  718,  -231,   777
  699,  -218,   723
  706,  -204,   654
  625,  -200,   520
  690,  -255,   604
  728,  -227,   549
  624,  -186,   328
  614,  -188,   286
  609,  -199,   317
  632,  -277,   392
  609,  -253,   406
  678,  -264,   593
  726,  -230,   705
  670,  -231,   688
  737,  -277,   879
  732,  -229,   921
  733,  -227,   944
  724,  -278,   976
  753,  -211,  1031
  731,  -177,  1004
  736,  -217,  1013
  748,  -224,   954
  659,  -208,   788
  662,  -198,   745
  696,  -215,   763
  662,  -190,   693
  703,  -204,   686
  683,  -202,   631
  689,  -212,   593
  694,  -216,   543
  681,  -209,   452
  650,  -185,   377
  646,  -173,   380
  655,  -176,   458
  720,  -200,   588
  708,  -191,   575
  720,  -198,   640
  740,  -218,   718
  723,  -221,   721
  700,  -182,   711
  706,  -245,   762
  701,  -174,   776
  638,  -186,   727
  698,  -247,   889
  702,  -210,   958
  759,  -182,  1016
  758,  -156,   994
  743,  -175,   981
  746,  -191,   967
  706,  -156,   827
  677,  -175,   758
  709,  -201,   747
  682,  -188,   639
  672,  -197,   607
  713,  -190,   600
  698,  -168,   528
  689,  -153,   491
  718,  -178,   501
  681,  -196,   433
  690,  -198,   413
  673,  -192,   414
  717,  -234,   527
  736,  -218,   534
  671,  -207,   500
  691,  -222,   607
  709,  -217,   710
  690,  -244,   710
  693,  -186,   773
  691,  -175,   873
  682,  -214,   918
  685,  -227,   950
  672,  -199,   940
  651,  -223,   974
  691,  -252,  1036
  678,  -197,   975
  660,  -219,   945
  685,  -209,   957
  687,  -203,   898
  665,  -212,   793
  668,  -209,   748
  686,  -215,   707
  661,  -204,   599
  677,  -246,   589
  722,  -246,   565
  686,  -211,   462
  701,  -216,   419
  683,  -201,   375
  704,  -211,   416
  696,  -209,   424
  712,  -218,   500
  745,  -237,   577
  719,  -272,   542
  709,  -267,   608
  762,  -200,   716
  706,  -199,   656
  715,  -201,   706
  688,  -256,   724
  676,  -256,   757
  662,  -265,   772
  628,  -296,   758
  635,  -250,   790
  621,  -275,   878
  669,  -241,   943
  646,  -255,   959
  690,  -282,  1078
