  609,    46,   326
  705,   127,   378
  844,   269,   471
 1027,   247,   533
 1133,    94,   579
 1482,   316,   518
 1503,   651,   390
 1138,   603,   -23
  916,   879,   -98
 1180,   499,   627
 1014,   114,   204
  660,   -61,   149
  434,   101,   268
  344,   301,   216
  377,   372,   329
  584,   246,   409
  830,   303,   490
 1035,   445,   554
 1137,   259,   929
 1169,   329,   779
 1470,   803,   490
  981,   785,   242
 1027,   399,   108
 1208,   403,   -59
  850,   500,   270
  610,   491,   448
  457,   401,   250
  476,   165,   153
  533,   -21,   209
  605,    27,   208
  733,   220,   298
  987,   355,   511
 1227,   137,   606
 1319,   179,   809
 1690,   550,   408
 1284,   617,    89
  843,   741,  -293
 1003,   727,   383
 1140,   294,   452
  805,    82,   -14
  631,   -51,   183
  445,   233,   249
  402,   358,   187
  472,   281,   353
  659,   173,   395
  861,   301,   437
 1034,   434,   542
 1108,   219,  1053
 1302,   581,   583
 1437,   726,   650
 1024,   619,   -58
 1151,   404,    33
 1054,   527,   -44
  830,   505,   345
  579,   430,   438
  444,   344,   230
  444,   108,   129
  549,    19,   230
  652,    49,   250
  846,   224,   359
 1110,   253,   448
 1193,   146,   637
 1269,   291,   792
 1621,   592,   303
 1167,   571,    25
  907,   732,  -310
 1134,   651,   472
 1105,   334,   383
  839,   100,    46
  521,   107,   192
  332,   303,   228
  323,   339,   200
  470,   267,   350
  744,   218,   399
  998,   392,   475
 1114,   489,   725
 1103,   308,  1036
 1276,   710,   495
 1339,   721,   528
  911,   652,   -54
 1071,   488,   -80
  941,   556,    67
  787,   519,   423
  580,   403,   388
  502,   209,   237
  411,   207,   170
  504,   170,   317
  611,   203,   241
  853,   282,   396
 1070,   338,   559
 1121,   346,   707
 1249,   485,   603
 1523,   645,   457
 1031,   587,    72
  813,   749,  -153
 1096,   565,   391
 1136,   312,   314
  806,   229,   197
  519,   254,   267
  330,   316,   179
  400,   300,   267
  502,   311,   343
  773,   236,   454
  943,   404,   434
 1072,   465,   779
 1314,   642,   655
 1558,   742,   667
  946,   768,   150
  993,   518,   143
  982,   482,   -85
  803,   513,   250
  585,   476,   305
  604,   243,   240
  488,   172,   169
  524,   218,   232
  688,   167,   301
  765,   207,   305
  884,   331,   336
 1104,   287,   527
 1205,   229,   681
 1489,   381,   465
 1285,   710,   482
 1063,   654,   -44
  817,   768,  -121
 1019,   564,   360
  981,   390,   238
  695,   214,   279
  483,   192,   278
  395,   236,   214
  425,   244,   256
  527,   250,   409
  718,   257,   425
  918,   346,   438
 1161,   485,   594
 1163,   370,   898
 1312,   847,   570
 1347,   690,   364
 1081,   566,    43
  969,   450,  -139
  973,   448,    72
  806,   426,   272
  576,   256,    88
  548,   133,   210
  541,   131,    25
  531,   277,   192
  723,   235,   292
 1002,   194,   488
 1055,   267,   362
 1223,   112,   369
 1337,   238,   541
 1462,   685,   247
 1139,   784,   130
  988,   456,  -175
 1007,   619,    20
  973,   609,   -99
 1059,   204,   224
  689,   274,   235
  445,   249,   124
  567,    80,   173
  442,   212,   193
  579,   423,   155
  855,   542,   268
 1126,   590,   294
 1133,   550,   611
 1169,   485,   629
 1361,   850,   254
 1023,   887,   -59
  912,   561,  -193
 1158,   578,  -309
  982,   633,   219
  789,   525,   297
  502,   331,   150
  450,   160,    85
  440,   131,   115
  531,   210,   223
  724,   273,   244
  911,   442,   263
 1147,   366,   329
 1234,   348,   631
 1482,   545,    95
 1375,   797,   118
  938,   618,  -159
 1022,   747,   -47
 1241,   569,   -16
 1152,   345,    40
  569,   441,   109
  419,   234,   249
  233,   121,     0
  349,   224,   199
  549,   303,   198
  785,   425,   194
  978,   699,   110
 1182,   704,   453
 1207,   532,   658
 1438,  1065,    13
 1545,   670,     3
  774,   644,  -417
 1105,   490,  -140
