 -271,   446,   478
 -256,   407,   452
 -251,   287,   345
 -237,   244,   321
 -365,   413,   462
 -382,   508,   467
 -427,   663,   584
 -421,   798,   659
 -471,  1004,   748
 -448,  1101,   784
 -347,  1057,   725
 -292,  1066,   691
 -184,  1006,   616
 -116,   935,   581
 -195,  1034,   541
 -265,  1103,   578
 -254,  1047,   587
 -289,  1010,   546
 -367,  1022,   557
 -426,  1026,   588
 -457,  1009,   611
 -489,   954,   585
 -493,   910,   610
 -474,   834,   571
 -413,   710,   532
 -352,   637,   525
 -296,   566,   460
 -249,   491,   438
 -231,   471,   419
 -242,   483,   408
 -273,   557,   466
 -306,   631,   492
 -323,   686,   521
 -345,   770,   581
 -359,   829,   591
 -362,   912,   609
 -351,   979,   600
 -331,  1023,   587
 -288,  1057,   603
 -232,  1051,   583
 -205,  1040,   561
 -207,  1060,   606
 -192,  1067,   575
 -215,  1081,   608
 -236,  1083,   647
 -294,  1080,   641
 -359,  1059,   662
 -414,  1024,   664
 -437,   984,   658
 -415,   874,   645
 -424,   794,   610
 -406,   733,   583
 -364,   628,   543
 -297,   537,   494
 -222,   437,   442
 -138,   363,   393
 -116,   372,   415
 -204,   472,   492
 -322,   600,   530
 -313,   692,   555
 -291,   739,   621
 -325,   853,   624
 -310,   880,   598
 -302,   953,   704
 -294,  1011,   633
 -259,  1038,   662
 -167,  1017,   646
 -165,  1143,   694
 -103,  1084,   679
 -142,  1074,   719
 -175,  1046,   713
 -231,  1029,   748
 -312,  1033,   740
 -405,  1023,   759
 -438,   964,   742
 -433,   877,   718
 -421,   779,   680
 -381,   655,   616
 -354,   563,   599
 -292,   491,   575
 -204,   373,   495
 -142,   355,   517
 -162,   393,   549
 -193,   453,   571
 -218,   497,   579
 -210,   519,   609
 -257,   665,   668
 -305,   724,   686
 -295,   840,   729
 -279,   899,   734
 -274,   898,   815
 -218,   967,   777
 -152,   990,   741
 -105,  1028,   786
  -46,  1002,   786
  -56,  1021,   782
  -99,  1030,   815
 -191,  1062,   839
 -239,  1009,   815
 -291,   980,   883
 -333,   960,   902
 -359,   878,   856
 -334,   748,   809
 -276,   681,   737
 -206,   527,   625
  -90,   361,   541
  -14,   288,   514
   19,   265,   455
   -4,   238,   404
  -69,   310,   462
 -133,   443,   520
 -167,   457,   519
 -237,   601,   627
 -316,   787,   721
 -336,   821,   728
 -324,   937,   760
 -339,  1085,   819
 -295,  1055,   774
 -230,  1112,   762
 -171,  1129,   753
 -120,  1177,   730
  -94,  1134,   710
 -137,  1095,   689
 -215,  1081,   709
 -275,  1052,   701
 -369,  1034,   699
 -458,  1024,   709
 -474,   954,   716
 -463,   880,   685
 -419,   772,   628
 -325,   654,   594
