 -331,  -863, -3589
  121,  -434,  -902
 -377,  -216,   621
 -453,  -227,  1150
 -339,  -199,  1109
 -243,  -114,   728
  201,    63,  -406
  -26,  -439, -3712
 -241,  -857, -3452
   95,  -399,  -570
 -283,  -287,   676
 -417,  -215,  1233
 -326,  -226,   998
   26,  -201,  -507
  -36,  -704, -3689
 -140,  -709, -2925
    6,  -294,   253
 -309,  -281,  1180
 -367,  -154,  1575
 -256,   -88,  1033
  -21,   136,  -231
  272,   -45, -3326
 -378,  -867, -3662
  203,  -541,  -848
 -321,  -321,   331
 -332,  -238,  1233
 -205,  -234,  1275
 -155,  -153,   817
   92,    51,  -436
  -28,  -286, -3620
 -455,  -802, -3391
   -5,  -338,  -279
 -244,  -398,   953
 -257,  -340,  1215
 -205,  -236,  1116
   -5,   -80,    25
  169,   -61, -2816
 -675,  -773, -3785
  180,  -392,  -877
 -105,  -337,   775
 -230,  -281,  1146
 -187,  -214,  1006
 -209,   -42,   733
   25,    16,  -568
 -101,  -391, -3637
 -410,  -641, -3255
  152,  -530,  -697
 -194,  -339,   450
 -223,  -286,   980
 -281,  -246,   967
 -255,  -115,   871
 -174,   -32,  -456
  -80,  -382, -3440
 -416,  -728, -3326
  171,  -605,  -810
 -202,  -329,   375
 -198,  -207,  1327
 -250,  -176,  1192
 -365,  -128,   612
 -233,   -46,  -165
  364,  -583, -3090
 -428,  -891, -3576
  233,  -364,     7
 -106,  -425,   814
 -421,  -190,  1052
 -294,   -43,  1067
 -182,   -13,   477
  -41,  -229, -1945
 -601, -1102, -3995
  158,  -554, -1401
 -121,  -395,   443
 -184,  -320,  1030
  -48,  -297,  1154
 -119,  -160,   698
 -262,   -38,   -28
 -170,  -283, -2917
 -673,  -783, -3842
  153,  -526, -1336
  -25,  -332,   185
  -84,  -242,  1380
 -165,  -211,  1278
 -321,  -109,   827
 -281,     0,   294
 -174,    60, -2430
 -840,  -631, -3967
  216,  -405, -1341
  128,  -420,   420
 -118,  -310,  1105
 -301,  -210,  1012
 -455,  -139,   579
 -127,    26,  -285
 -338,  -407, -3605
 -432,  -412, -3169
  216,  -393,     5
 -134,  -380,   750
 -149,  -293,  1182
 -162,  -206,  1019
 -153,   -45,   630
 -217,   133, -1072
 -555,  -456, -3913
 -165,  -463, -2839
