 1317,   433,   304
 1121,   -99,   366
 1486,  -613,   431
 1988,  -825,   496
 1969,    49,   341
 1567,   615,   629
  407,   -19,   107
  114,  -814,  -341
  174,   262,   -49
  410,   546,  -172
 1409,   782,    84
 2437,    43,   278
 2496,  -836,   748
  828,  -168,   784
  -75,   533,   884
  -12,   -70,   354
   27,     6,  -160
  344,   559,    92
  239,   704,    63
  969,   485,  -320
 1255,   671,  -190
 1147,  -489,   366
 2455,  -431,   628
 2070,  -525,   308
 1835,  1522,   691
  386,   125,  -153
 -131,  -600,     9
  288,  -243,    42
  224,  -865,  -737
 2289,  1293,   375
 2485,  1038,  1365
 1440,   466,   477
  474,    -2,   746
  297,  -236,   745
  -11,   421,   446
   85,   287,   -56
  460,   276,  -110
  -42,   894,  -118
 1967,  1455,   510
 1140,   237,  -149
 1313,  -950,   364
 2811,  -958,   700
 2004,   176,   323
 1532,  1474,   490
  403,  -732,    72
  157, -1211,  -185
  212,   508,    44
  635,   198,  -279
 2353,   306,  -277
 2921,   134,  1004
 1744,  -130,   629
  304,   162,   598
 -190,   229,   173
 -234,  -107,  -523
   27,   328,   -34
  743,   884,   294
 1219,   692,   101
  959,   547,  -295
  564,   -65,   172
 2852,  -673,   628
 2365,  -443,   486
 1370,  1092,   522
  495,    13,   140
  137, -1226,   -74
  115,   145,  -181
  320,   141,    57
 1537,    41,  -120
 3624,   772,   243
 2217,   364,   855
  563,  -658,   300
   39,   338,   383
 -645,   163,  -261
 -263,   -34,  -422
  408,   771,   320
 1382,   835,   520
 1012,   601,  -446
 1115,   200,    55
  917,  -410,   240
 2978,   104,   794
 1847,  -269,   560
  909,   839,   287
  379,  -534,   144
  143,  -263,    77
  109,   241,   -26
  804,  -234,  -156
 3058,   569,   238
 2752,  1010,   764
 1075,  -643,   525
  699,  -615,   326
  -89,   512,   153
 -576,    92,  -397
 -173,   329,  -299
 1234,  1127,   584
  609,   304,  -174
 1802,   324,    -5
  483,    25,    75
 2175,  -135,   619
 2329,  -156,   613
 1546,   405,   488
  660,   295,   228
  273,  -730,   148
   51,    70,  -146
  186,   -88,  -109
 2166,   312,   118
 3028,   913,   549
 2083,   272,   659
  897,  -934,   222
  -19,   356,   341
 -507,   150,   -91
 -336,  -150,  -297
  647,  1002,    95
 1220,   721,   165
  959,   546,   162
  966,   281,     0
 1047,  -443,   401
 2687,    76,   677
 2009,  -163,   594
 1059,   709,   340
  416,  -258,   135
  119,  -398,    43
  107,    89,   -77
 1209,  -475,  -294
 3048,  1003,   435
 2498,   840,   845
 1621,  -990,   170
  274,    98,   387
 -375,   417,   139
 -732,  -168,  -452
  -52,   178,  -282
 1222,  1346,   482
 1979,  1111,   417
  602,   -77,  -545
  280,  -166,  -142
 2701,   176,  1047
 1912,   144,   626
 1885,   168,   661
  673,   463,   235
  433,  -875,   211
   -4,    -3,    -1
  316,  -310,  -110
 2220,  -164,  -237
 3509,  1305,   879
 2144,   721,   621
  382,  -769,   376
  213,   452,   544
 -412,  -104,  -269
 -544,   -73,  -446
  554,  1259,   109
 1253,   271,    35
 1390,   795,   389
  925,   477,     3
 1486,  -403,   596
 2634,   -67,   754
 1769,  -250,   466
  871,   724,   267
  368,  -534,   129
  -35,   -67,    -1
   59,   129,    69
 1034,  -399,   -79
 3350,   483,   273
