  195,  -472,   282
 1719,   171,    51
 2631,  -916,  -248
  712,  -330,    48
 1328,  -320,  -101
 2638,   576,   -68
 2564,  1069,   972
 1339,   243,  1077
  294,   529,   133
 -158,  1045,   130
   68,   625,    63
  838,   149,   103
 3147,  -663,   204
 3512,   -30,   232
 2508,  1197,   307
 1408,   277,  -262
-1162, -1588,  -556
-1332,  -963,  -734
 -382,  -847,  -172
 1372,   192,   530
 3013,  -145,   666
  575,  -499, -1025
  246,  -989,    71
 2488,   189,    12
 2834,  1177,   209
 1496,   785,   673
 1416,  -485,   771
  483,   642,   262
 -100,   759,   -96
 -184,   700,   395
  729,   182,     3
 2902,    26,   239
 3633,   245,   336
 2592,   993,   349
 1190,   379,   -59
 -852, -1346,  -194
 -857,  -762,  -613
 -262,  -689,  -479
  605,   -76,   398
 1339,   509,  -444
 1392, -1134,   352
 1665,  -353,   119
  836,   579,  -107
 3237,   885,   131
 1709,   285,   655
 1478,  -919,   698
  295,   419,   335
 -607,  1588,    -2
  153,   858,   366
 1262,   -40,   130
 3480,  -915,   -29
 2925,   138,    87
 2098,  1029,   397
 1163,   202,   -27
 -681,  -925,  -381
-1275,  -592,  -428
 -225,  -599,  -199
 1090,   127,   529
 1301,    71,   530
 2062,  -370,  -257
  584,  -410,  -339
 2060,   -74,    71
 2493,   780,    -3
 1850,   232,   834
 1140,     7,   597
  213,  1087,   210
 -427,   856,   204
  278,   -26,   339
 1218,  -273,   118
 3625,  -157,   316
 2959,   886,   299
 1972,   882,   266
  659,    47,  -388
 -973, -1280,  -386
 -978,  -646,  -785
   15,  -581,   204
 1227,   273,    28
 1230, -1168,  1007
 2178,  -641,  -141
  915,   622,  -335
 2738,  1417,  -132
 2064,   749,   324
 1916,  -962,   851
  562,   175,   106
 -263,  1153,    95
 -430,  1185,   570
  799,   -79,    33
 3334,  -206,   335
 3733,  -104,    63
 2465,  1258,   366
 1578,   319,   -71
 -545, -1355,  -983
-1498,  -848,  -643
 -481,  -680,  -414
  787,  -504,   341
 1834,   335,   356
  943,  -458,   788
 1877,  -371,  -763
  140,  -858,  -168
 2886,   556,    48
 2523,  1795,   388
 1539,  -140,  1063
 1098,  -141,   466
  214,  1169,   277
 -612,  1040,   347
  360,   339,   116
 1955,   381,   245
 3936,  -509,  -427
 3114,   666,   431
 1732,  1018,   153
  -47,  -742,  -577
-1311, -1480,  -581
 -737, -1101,  -849
  508,  -572,   427
 2027,   593,  -502
  708,  -361,  1188
 2115,  -867,  -527
  588,   268,  -301
 3001,  1410,  -264
 2100,   800,   481
 1907,  -950,   904
  454,   689,   230
 -201,  1354,   233
 -197,   852,   508
  773,    22,   154
 3082,   272,   328
 3696,  -197,  -195
 2629,   599,   384
 1092,   447,  -137
-1095, -1580,  -803
-1211, -1042,  -753
 -200,  -954,  -260
 1402,    35,   385
 1551,   751,  -515
 1587, -1131,   -24
 1022, -1020,   221
 1747,   433,    76
 3510,  1938,  -256
 1711,   345,   881
 1215,  -231,   501
   75,  1049,   255
 -672,  1210,   372
  457,   283,   338
 2103,   193,   246
 3935,  -234,  -314
 3194,   866,   233
 2233,   773,     0
 -312, -1319, -1007
-1525, -1244,  -809
 -940,  -693,  -799
  365,  -618,   435
 2541,    40,    34
  710,  -769,   748
 1591,  -513,  -414
  962,  -321,  -370
 2676,   961,  -274
 2696,  2258,   399
 1560,  -514,   786
 1004,  -434,   121
 -237,  1291,   248
 -437,  1275,   449
  566,   554,    85
 2451,   395,   341
 3859,  -482,  -675
 2850,   928,   491
 1827,   632,    29
 -420, -1316,  -716
-1331, -1455,  -732
 -372,  -983,  -423
  574,  -214,   358
 1783,   649,  -837
 1442,  -833,   740
 1873,  -665,   -43
 1083,   553,  -393
 3333,  1723,  -484
 2044,   -71,   950
  975,  -235,   477
