 -242, -2217,  -311
  138, -2986,   -42
  456, -1855,    11
  253,  -633,    41
  105,   -60,   519
   68,   387,   515
  195,   373,   664
  619,   392,   326
  600,  -314,   305
  221, -1276,   546
  127, -3395,   144
 -106, -3702,  -173
 -443, -1871,  -423
 -381,  -494,  -590
 -290,   206,  -626
 -246,   753,  -641
 -189,   597,  -594
   -2,  -680,  -620
  243, -2465,  -897
  487, -3573,  -854
  345, -3072,   371
  401,  -968,    71
  405,   127,   101
  385,   625,   557
  368,   927,   729
  620,   851,   524
  790,  -145,   676
  711, -1351,   452
  240, -2677,   312
  570, -3792,  -492
  259, -2609,  -956
   26, -1125, -1000
 -122,  -228,  -586
 -455,   519,  -348
 -526,   691,  -272
  -38,  -231,  -580
   49, -1172,  -525
  208, -2095,  -703
  884, -3237,   -29
  684, -2196,   150
  289,  -826,   200
  228,   -75,   316
  106,   538,   490
  109,   921,   512
  546,   834,   439
  963,  -738,   782
  829, -1793,   606
 1320, -3257,   -36
 1090, -2996,  -624
   54, -1850,  -511
 -154,  -682,  -637
 -353,   144,  -558
 -479,   731,  -475
 -314,   524,  -513
  258,  -644,  -673
  509, -1944,  -695
 1043, -3334,  -133
  905, -2671,   234
  557,  -999,   -16
  312,  -202,   233
  100,   251,   579
  121,   741,   558
  366,  1074,   307
  606,   732,   473
  850,  -882,  1005
 1636, -3291,   540
  948, -3912,   637
  294, -2000,  -296
 -284,  -531,  -660
 -375,   -84,  -533
 -481,   330,  -476
 -448,   556,  -693
  -64,   -20,  -833
  198, -1180,  -390
  141, -2131,    37
  586, -3430,  1524
  153, -2476,  1557
  162,  -620,   225
  319,   103,    26
  235,   750,   232
   82,   951,   425
  369,   680,   612
  989,  -352,   430
  710, -1880,   587
 1103, -3862,   404
  982, -3191,  -849
 -121, -1499,  -743
 -208,  -455,  -705
 -273,   309,  -650
 -582,   732,  -469
 -481,   212,  -233
  243,  -875,  -837
  -42, -2280,  -640
  494, -3701,  -473
  609, -2716,   163
  407,  -651,  -170
  344,   276,    19
  190,   493,   601
   92,   762,   667
  600,   604,   304
  600,     1,   594
  477, -1033,   766
 1063, -3520,  -530
  724, -3762,  -744
 -115, -1959,  -490
 -115,  -744,  -864
 -225,    65,  -678
 -594,   681,  -237
 -735,   721,  -272
 -254,  -345,  -569
  454, -1701, -1125
   25, -2536,  -829
  703, -3072,  -543
  624, -1599,  -423
  314,  -417,  -144
  325,   129,   303
  295,   513,   763
  441,   819,   767
  821,   515,   421
  775, -1106,   503
  477, -2503,   291
 1006, -3418, -1344
   80, -2397, -1260
 -385, -1344,  -959
 -358,  -443,  -640
 -628,   156,  -121
 -564,   598,  -290
 -327,    94,  -623
 -119, -1052,  -829
 -107, -2225, -1178
  464, -3465,  -671
  580, -2340,   -81
  295,  -557,    11
  331,    32,   128
  396,   305,   458
  388,   697,   601
  674,   786,   431
  885,  -113,   487
  747, -1695,   596
 1150, -3910,   -57
  579, -3135,  -884
 -702, -1641,  -360
 -587,  -727,  -565
 -681,   -30,  -451
 -701,   451,  -335
 -406,   374,  -519
  193,  -613,  -692
  207, -1878,  -623
  901, -3075,  -248
 1394, -2483,    47
  835, -1060,   -29
  301,  -200,    92
  360,  -122,   342
  245,   135,   458
  168,   593,   408
  334,   601,   202
  390,  -410,   476
  170, -2879,  1190
  665, -3888,   348
  112, -2077,  -735
 -600,  -737,  -617
 -624,  -209,  -540
 -755,   294,  -343
 -700,   536,  -484
 -238,  -357,  -573
   63, -1600,  -651
 -300, -2265,  -569
  276, -3262,   -74
  547, -2231,   194
  292,  -638,  -157
  398,   -25,   139
  279,   554,   491
  219,   984,   678
  655,   768,   478
  749,   -54,   451
  252, -2001,  1163
  848, -3865,   -49
  702, -3422,  -939
 -573, -1908,  -423
 -102,  -826,  -913
 -302,   173,  -720
 -549,   749,  -426
 -431,   482,  -401
  -63, -1087,  -478
    5, -2042,  -791
  -39, -3010,  -302
  271, -2731,   259
  216,  -996,    67
  291,  -213,    67
  216,   294,   417
  432,   609,   466
  578,   759,   592
  864,   235,   646
  575,  -881,   747
  334, -2871,   879
  506, -3873,  -119
  -17, -2741,  -653
 -474, -1535,  -412
 -381,  -322,  -517
 -571,   488,  -516
 -576,   580,  -534
 -210,  -374,  -616
  124, -1250,  -646
   46, -1975,  -312
  474, -2748,   310
 1004, -2122,   254
  578,  -754,   210
  282,   -30,   338
  300,   158,   572
   78,   688,   580
  342,   386,   622
  755,  -434,   481
  413, -1193,   604
  495, -2461,   701
  998, -3192,  -177
  142, -2148,  -764
 -284, -1250, -1094
 -543,  -580,  -944
 -717,   -45,  -559
 -534,   -44,  -361
   32,  -927,  -346
  347, -1134,  -611
  157, -1563,  -317
 1283, -3375,   310
  953, -1741,   -14
  227,   -75,   -13
  173,   -10,   396
  219,   127,   579
  290,   673,   530
  730,   551,   430
  679,  -106,   596
  344, -1849,  1052
  568, -3679,   452
  464, -3314,  -382
 -213, -1735,  -377
 -279,  -454,  -533
 -479,   293,  -477
 -467,   608,  -624
 -202,  -412,  -559
  197, -1621,  -443
  443, -2070,  -346
  486, -2886,   303
  408, -2335,   653
  195, -1061,   364
  218,  -341,   163
  261,   401,   388
  -47,   940,   604
  336,   717,   445
  716,  -585,   615
  537, -1103,    88
 -368, -2430,   168
  267, -3465,  -391
 -307, -2211,  -683
 -493,  -809,  -743
 -234,  -139,  -876
 -367,   294,  -506
 -297,   456,  -492
  106,  -788,  -600
 -246, -2140,  -480
  -49, -2818,  -684
  200, -2547,   -35
  257, -1366,   -59
  226,  -499,   138
  272,   -11,   581
  350,   383,   593
  434,   817,   333
  518,   138,   575
  377, -1041,   436
   65, -1758,    57
  -54, -3257,     9
 -201, -2530,  -574
 -494, -1567,  -651
 -338,  -697,  -545
 -473,   -25,  -457
 -507,   446,  -649
 -238,  -199,  -677
  183, -1251,  -610
  -22, -2153,  -655
  354, -3140,  -151
  628, -1987,   -99
  338,  -688,    -9
  236,  -238,   238
  262,   323,   387
  317,   571,   462
  420,   588,   543
  854,  -222,   492
  341, -1839,   853
  516, -3473,   228
  420, -3272,  -412
 -472, -1590,  -323
 -329,  -722,  -565
 -296,   -42,  -533
 -546,   433,  -380
 -503,   436,  -451
  -64,  -495,  -559
 -284, -1352,  -826
   70, -3114,  -970
 1009, -3444,  -494
  430, -1289,   105
  220,   -48,   166
  290,   272,   440
  -92,   488,   872
  244,   529,   505
  803,  -538,   172
  571, -1264,   297
   78, -1507,   409
  542, -3036,  -538
   77, -2419, -1024
 -549, -1086,  -804
 -505,  -263,  -696
 -568,   174,  -363
 -710,   372,  -233
 -237,  -376,  -574
  -51, -1556,  -514
 -600, -1589,  -693
  147, -2738,  -788
  518, -2295,  -306
  382,  -861,   -81
  247,  -128,   272
  203,    25,   704
  413,   211,   610
  683,   187,   392
  607,  -822,   235
   28, -1320,   282
  298, -2591,  -620
  305, -3245, -1370
 -750, -1451,  -689
 -665,  -673,  -804
 -313,   103,  -990
 -472,   586,  -674
 -335,   332,  -625
  237,  -901,  -900
 -100, -1646,  -916
  206, -2814,  -987
  461, -2404,  -635
  385,  -868,  -225
  145,  -141,   374
   96,   -87,   700
  309,   364,   504
  572,   188,   416
  637, -1049,   500
  204, -1631,   357
  307, -2050,  -743
   56, -2645, -1205
 -358, -1744, -1168
 -399,  -409, -1294
 -856,   173,  -619
-1120,   495,  -262
   65,   312, -1031
  235,  -821, -1073
 -729, -1773,  -993
  651, -2845, -1685
  906, -1957,  -819
  289,  -554,   410
  470,  -137,   819
  439,   275,   689
  559,   480,   822
  930,  -554,  1031
 1133, -1448,   304
  539, -1455,   251
  653, -2326,  -762
  435, -2518, -1773
 -195, -1675, -1686
 -426,  -363, -1385
 -823,   198,  -704
-1016,   468,  -295
 -593,   157,  -358
  167,  -906,  -738
 -308, -1822, -1075
  644, -3423, -1412
  733, -2824,  -288
  229,  -982,    68
  553,   141,    34
  460,   439,   524
  591,   716,   845
  756,   734,   711
 1183,  -779,   556
  598, -2275,   446
 -246, -2984,   199
  510, -2977, -1091
 -166, -1965,  -910
 -507,  -548,  -712
 -552,   299,  -623
 -766,   736,  -563
 -448,   364,  -720
   37,  -688,  -922
 -130, -2398, -1260
  538, -3865, -1331
  586, -3229,  -152
  234,  -987,   365
  476,   232,   176
  620,   714,   573
  550,   889,   957
  778,   679,   868
  976,    33,   636
  648, -1092,   779
  178, -3268,   518
   44, -3880,  -383
 -133, -2617, -1166
 -304, -1105, -1090
 -451,  -139,  -684
 -726,   385,  -355
 -878,   509,  -426
  -63,  -536,  -699
  175, -1555,  -901
 -368, -2263,  -885
  289, -3016,  -725
  499, -2195,  -165
  335,  -567,   180
  587,   132,   402
  613,   393,   733
  507,   548,   948
  620,   492,   691
  871,  -668,   296
  266, -2232,   141
 -489, -3622,     0
 -326, -3010,  -398
 -614, -1597,  -481
 -611,  -273,  -462
 -581,   409,  -446
 -860,   649,  -257
 -432,  -155,  -598
  251, -1408,  -725
 -480, -2313,  -348
  166, -3184,  -246
  559, -2253,   -76
   60,  -763,     2
  320,  -211,   309
  480,   362,   672
  498,  1060,   614
  826,   798,   514
  848,  -802,   524
  -50, -2418,  1079
  341, -3424,   198
  311, -3177,  -489
 -345, -1247,  -706
 -327,  -267,  -799
 -548,   220,  -562
 -935,   451,  -505
 -334,  -332,  -804
  -63, -1309,  -688
 -748, -1818,  -657
   67, -3260,  -855
  585, -2698,  -127
  250,  -963,   214
  431,   -55,   314
  556,   599,   531
  472,   768,   737
  846,   711,   703
 1238,  -236,   302
  168, -1787,   980
 -209, -2910,   736
  174, -3504,  -150
 -594, -2385,  -276
 -558, -1011,  -483
 -598,   -61,  -526
 -769,   397,  -403
 -618,   162,  -430
 -125,  -896,  -433
 -291, -2063,  -232
 -423, -2992,    92
 -263, -2824,   953
  -78, -1234,   476
  144,  -174,    61
  343,   427,   368
  596,   696,   589
  842,   867,   364
  734,   -16,   604
  213, -1417,  1356
 -113, -2309,   845
  -78, -3425,   314
 -734, -2684,   149
 -598, -1150,  -573
 -358,  -238,  -788
 -625,   434,  -620
 -673,   370,  -606
   23,  -652,  -661
 -179, -1624,  -470
 -450, -2766,  -326
  -15, -3525,   423
   29, -1679,   458
   42,  -322,   263
  317,   135,   353
  253,   431,   656
  668,   572,   654
  491,   251,   748
  551,  -649,   898
 -114, -1764,   731
  -28, -3399,   447
 -625, -2728,  -177
 -772, -1602,  -592
 -372,  -813,  -763
 -523,   106,  -705
 -718,   528,  -592
 -231,  -110,  -671
  -51, -1340,  -419
 -635, -2324,  -354
 -130, -3196,   -92
   81, -2199,   393
   12,  -658,   308
  336,   -44,   255
  422,   333,   654
  588,   419,   763
  571,   162,   584
   50,  -807,   909
 -334, -1418,   823
 -337, -2823,   357
 -409, -2930,   213
 -714, -1770,  -157
 -344,  -572,  -485
 -434,   136,  -659
 -544,   425,  -925
 -163,  -580,  -941
 -194, -1531,  -355
 -346, -1892,  -240
 -593, -2401,   -91
  -48, -2659,   598
   -8, -1311,   370
  151,     0,   194
  293,   528,   427
  612,   897,   524
  466,   803,   671
  493,  -457,   945
  208, -2080,  1277
 -563, -2713,   807
 -210, -3048,   202
 -457, -2154,  -545
 -834,  -396, -1203
 -444,   265, -1140
 -207,   392,  -786
  111, -1705,   169
  902, -1509,  -208
 -136,  -861,  -297
   20, -2254,  -563
  809, -3044,    37
  579, -1418,   264
  533,   -90,   254
  244,   398,   951
   14,   922,   988
  365,  1004,   541
  691,  -262,   644
  -65, -1733,   965
   32, -2309,    33
  550, -3240,  -575
 -260, -2338,  -240
 -185,  -884,  -515
 -222,  -161,  -401
 -511,   -32,  -150
 -764,     0,  -168
 -208,  -596,  -368
   -4, -1529,  -459
 -503, -2677,    -4
  289, -3238,   505
  263, -1682,   230
  196,  -346,     5
  268,   236,   329
  512,   504,   472
  738,   822,   174
  534,   331,   365
  471, -1214,   878
 -372, -2095,   874
 -604, -2705,   529
 -257, -2685,    31
 -623, -1397,  -210
 -504,  -304,  -413
 -371,    45,  -511
 -549,   245,  -548
 -320,   -81,  -631
 -118,  -854,  -676
 -635, -1958,  -421
 -460, -2907,  -182
  224, -2454,   207
  181,  -915,   178
  286,  -178,   317
  484,     2,   698
  324,   244,   715
  420,   264,   700
  807,  -551,   603
  -58, -1215,   668
 -560, -2288,    21
  -55, -3420,  -120
 -626, -2287,  -409
 -498,  -813,  -538
 -487,   143,  -469
 -653,   454,  -460
 -345,    46,  -638
  174,  -957,  -558
 -177, -1943,  -534
   38, -3496,   -36
  163, -2670,   386
    7, -1008,    90
  182,  -196,   144
  353,   258,   512
  390,   529,   749
  447,   810,   223
  206,  -543,   964
   59, -1315,   977
 -146, -2103,   167
   46, -2871,    79
 -378, -1975,   -98
 -571,  -701,  -282
 -485,  -169,  -478
 -432,   -96,  -554
 -244,  -205,  -971
   53, -1161,  -814
   78, -2356,  -343
 -253, -2880,  -135
  312, -3072,   348
  226, -1703,   453
  249,  -188,   363
  418,   528,   527
  377,   786,   765
  542,   669,   699
  824,  -324,   795
  199, -1055,  1071
 -219, -1536,   282
 -225, -2896,  -298
  -57, -3125,  -551
 -133, -1434,  -740
 -254,  -356,  -662
 -367,   -15,  -546
 -478,   151,  -738
   66,  -581,  -645
   45, -1632,  -446
 -327, -3312,  -106
  621, -3479,   487
  160, -1333,   347
   40,  -403,   315
  337,   154,   299
  542,   536,   534
  683,   845,   604
  624,   627,   560
  342,  -871,  1079
  -29, -1714,   800
 -332, -2994,   635
 -261, -3089,   251
 -389, -2016,  -175
 -252,  -884,  -527
 -264,   -76,  -575
 -419,   254,  -684
  -87,  -250,  -705
  136, -1217,  -494
 -233, -1973,  -274
  153, -2720,  -254
  486, -2546,   264
  152,  -986,   393
  253,    25,   391
  288,   557,   649
