 -114, -2319, -2054
  125,  -592, -1584
 -314,   209,  -231
-1202,  2378,  1912
-1444,  1645,  -641
 -671,  1115,  -810
 -412,   508,  -982
-1044,  2692,  -858
  456,  3770,  1545
-1023,   757,  1595
  158,  1148,   894
 1758,   675,  1714
 -219,   563,    54
 -186,  2236,   221
-1219,  2466,   961
-2441,  3907,   739
 -597,  2777,  -167
 -176,  1192, -1403
  169, -1794, -2310
  178, -1366, -1936
  -20,  -294,  -671
-1237,  1615,  2322
-1199,  1433,  -774
-1375,  1905,  -804
 -136,   653,  -447
 -949,  1856, -1203
  138,  3965,  1058
 -622,  1677,  1540
 -450,   669,   923
 1481,  1080,  2000
   67,   383,   352
 -388,   855,   445
 -448,  2849,   627
-2352,  3991,  1281
-1613,  2926,  -590
  185,  1105, -1095
  153, -1326, -2065
 -414, -1678, -1801
 -289,  -251, -1170
 -718,  1751,  1960
-1011,  1601,  -921
-2111,  1900,  -497
 -554,   647,  -774
 -590,  2515,  -400
  971,  3727,   848
-1191,  1149,  1605
 -811,   772,  1001
 1771,  1057,  1664
  690,   389,    95
 -368,   846,   241
 -667,  2582,   752
-2117,  3910,  1082
-1534,  3196,   -68
 -311,  1562,  -956
  324,  -925, -2081
 -493, -2031, -1847
  -21,  -325, -1324
 -638,  1159,  1612
 -188,  2265,  -192
-1786,  1085,  -206
-1566,   746,  -655
 -738,  1082, -1174
   27,  3811,    28
 -397,  2599,  1736
-1500,   345,  1337
 1317,  1304,  1142
 1253,   243,   915
 -235,   488,   288
 -540,  1222,   310
 -660,  3465,   975
-2364,  3921,   836
 -928,  2504,  -243
  130,   877, -1454
  222, -1877, -2419
 -324, -1409, -1699
 -422,   -94,  -579
 -370,  2441,  1737
 -880,  1236, -1082
-2322,  1216,   143
 -629,   622, -1290
 -382,  3453,    67
  181,  3196,  1051
-1357,   565,  1682
 1353,  1413,  1302
  702,   458,  1132
 -709,   423,   327
 -301,  1811,   320
 -786,  3951,  1332
-2341,  3822,   288
 -446,  1993,  -608
  365,   293, -1804
 -244, -2158, -2268
  -74,  -710, -1604
 -571,   266,    99
 -928,  2423,  1293
 -864,   918,  -862
-1776,  1416,  -666
 -637,   512,  -824
 -794,  3160,  -419
  355,  3276,  1284
-1321,   574,  1370
  837,  1190,  1312
 1088,   268,  1225
 -220,   432,   365
 -228,  1163,   323
 -271,  3370,  1058
-2499,  3978,   889
-1402,  2235,  -494
  479,   738, -1090
  143,  -971, -2114
 -334, -1491, -1939
 -625,  -457,  -857
-1097,  1990,  1765
-1195,  2679, -1214
-1105,   690,  -345
 -717,   314,  -941
 -772,  3022,  -434
  405,  3254,  1658
-1708,   334,  1317
  711,  1181,  1112
 1253,   402,  1350
 -310,   449,   341
 -439,   911,   408
 -176,  2892,   855
-2080,  3975,  1252
-1514,  2486,  -902
  256,  1145, -1197
   95, -1272, -2356
 -271, -1651, -2165
 -930,  -303,  -628
-1185,  2368,  1726
-1289,  2089, -1034
 -791,   683,  -391
 -466,   660, -1034
 -635,  3431,   -97
  111,  3085,  1321
-1986,   305,  1297
  803,  1033,  1146
 1090,   517,  1379
 -139,   368,   211
  -75,  1185,   126
 -489,  3242,   872
-2576,  3818,   784
-1245,  2565,  -285
   22,  1088,  -800
   21,  -775, -1651
 -252, -1881, -1788
 -366,  -465, -1148
 -837,  1334,  1931
 -865,  2455,  -500
-1383,  1359,  -387
 -565,   399, -1343
-1259,  1370,  -697
  280,  3926,   944
 -204,  1896,  1412
 -975,   394,   953
 1562,  1145,  2023
   39,   290,   245
 -227,   806,   231
 -458,  2764,   744
-2194,  3689,   892
-1640,  3105,   -20
  -87,  1492,  -708
  109,  -189, -1594
  -37, -2145, -1883
  -79,  -487, -1387
 -663,   766,  1185
 -825,  2264,   313
-2027,  1541,  -252
 -559,   544,  -686
 -708,   848, -1231
 -613,  3338,   309
  407,  3034,  1304
-1335,   396,  1393
  903,   839,  1408
  981,   362,   921
   73,   660,   592
 -185,  1742,    46
 -729,  3772,   786
-2729,  3759,   205
 -946,  1856,  -552
  205,   499, -1025
  144, -1467, -2047
 -359, -1207, -1705
-1119,   161,   748
 -779,  1901,   849
-1001,  1639, -1368
 -955,  1103,  -378
 -618,  1039,  -905
 -343,  3480,   -43
  -46,  2952,  1818
-1210,   566,  1109
  992,   663,  1742
  710,   533,   484
 -128,   694,   418
 -535,  2207,   523
-1873,  3348,   973
-1822,  2832,    55
 -151,  1752,  -340
   -8,   127, -1116
  259, -1968, -1655
  -89,  -785, -1427
 -760,   627,  1011
 -767,  2231,   552
-2530,  1824,   -71
 -777,   674, -1091
 -688,  1041, -1453
  219,  3840,   449
  363,  3191,  1266
-2770,   194,  1606
  517,  1539,  1736
 1487,   297,   323
  515,   424,   294
 -584,  1190,   199
 -604,  3411,   739
-2369,  3641,   504
 -912,  2026,  -261
  217,  1029,  -713
   42,  -650, -1622
 -144, -1687, -1441
 -217,  -311,  -865
-1319,  1410,  2419
 -452,  1026, -1417
-1749,  1558,  -452
 -225,   706,  -405
 -728,  2254,  -185
 -195,  3657,  1254
 -767,  1151,  1286
  234,  -316,   725
  665,   380,  1113
 -580,   272,   612
 -270,   811,   814
  104,  2288,  1003
 -597,  3983,   560
-3174,  2963,  -976
 -957,    73, -1784
 1119, -2270, -2753
  160, -1497, -1294
-3133,   578,  2107
-1572,   793, -1199
-1291,  3332,   959
  206,  1847, -1001
  632,  2155,   -17
 -873,  1991,    85
-1432,  1545,   570
-1686,  1090,  1232
 -426,   646,  1533
  592,   368,   890
  629,   265,  -136
  -90,   330,   291
   39,  2073,    28
 -988,  3791,  1059
-2502,  3098,   392
 -724,  2198,   -34
 -353,  1279,  -428
 -542,  -601, -1031
 -515, -1618, -1331
 -339,  -744,  -643
 -156,   852,   -24
  140,  2391,  1735
 -164,   752,  -780
-2167,  1413,  -511
-1211,   631,  -420
 -658,  1279,  -747
  402,  3701,   376
  411,  2408,   776
-1505,  1161,  1181
  288,   624,   649
 1913,   541,   835
   89,   925,   475
-1476,  1529,   759
-2110,  2824,   482
-1571,  2988,   921
 -487,  2273,   180
 -297,   958,  -644
  -50, -1020, -1256
  212, -1032,  -979
  238,   101,  -565
  -75,   627,   341
-1022,   785,   452
-1892,  1946,  -273
 -704,   750,  -454
  -96,  1518,   270
  699,  3700,    25
  234,  2671,   267
-2221,   905,  1575
 -535,   941,   852
 1751,   961,  1040
  777,   295,   123
 -445,   360,   473
 -630,  1570,   132
 -681,  3708,   762
-1318,  3421,   436
 -707,  1761,  -167
 -150,   595,  -562
 -136, -1113, -1081
 -335, -1120, -1034
 -524,  -309,  -835
 -246,  1163,  1264
    5,  1249,  -666
-2048,  1440,  -270
-1439,  1001,  -221
 -362,  1971,  -688
  795,  3845,   534
 -806,  1968,  1181
-1559,   479,  1250
 1346,  1254,  1152
 1265,   343,   946
 -662,   667,   484
 -699,  1342,   265
 -922,  3795,  1022
-2266,  3466,   201
 -752,  1735,  -459
  102,   246,  -892
   38, -1268, -1516
   35, -1104, -1359
 -236,  -323,  -472
 -461,  2207,  1827
-1267,   811,  -874
-1949,  1519,  -627
 -523,   818,  -514
 -466,  2960,  -457
  719,  3515,   706
-1532,  1197,  1419
 -894,   614,   788
 1859,  1033,  1542
  665,   328,   467
 -610,   810,   415
 -700,  2582,   560
-1633,  3857,   851
-1558,  3210,    19
 -172,  1589,  -556
   42,   100, -1184
  -90, -1668, -1540
   37,  -821, -1290
 -518,    78,   211
 -923,  2092,  1221
-1212,  1316,  -701
-1207,   965,  -614
 -846,   866,  -824
 -613,  3116,  -362
  446,  3295,  1367
-1549,   604,  1318
  308,   979,   769
 1752,   778,  1845
 -443,   505,   313
 -391,  1604,   110
 -670,  2980,   824
-1842,  3868,   565
 -970,  2682,    54
 -124,  1207,  -798
   10,  -641, -1883
  -81, -1782, -1708
 -150,  -415, -1206
 -857,   884,  1706
 -564,  1636,  -615
-1671,  1373,  -659
 -893,  1053,  -300
 -958,  1438,  -821
 -333,  3762,    45
 -113,  2471,  1281
-1412,   392,  1134
 1447,  1528,  1445
 1018,   282,  1150
 -569,   520,   292
 -476,  1725,   225
 -608,  3757,   820
-2111,  3714,   191
 -811,  2099,  -247
  201,   680,  -860
   46, -1061, -1715
 -191, -1296, -1611
 -559,  -473,  -736
 -761,  1724,  2043
 -999,  1513, -1219
-1686,  1525,  -240
 -486,   736,  -684
 -679,  2746,  -198
  626,  3449,   799
-1361,   992,  1394
 -374,   641,   678
 1647,   974,  1946
  -87,   326,   164
 -286,   506,   326
 -449,  1583,   248
 -701,  3900,  1069
-2153,  3438,   426
 -358,  1497,  -379
  279,   270, -1202
 -193, -1462, -1755
 -331, -1029, -1414
 -675,    66,  -113
 -560,  1896,  1280
-1124,  1388,  -769
-1456,  1380,  -416
 -525,  1126,  -665
  -64,  3778,    71
 -345,  2626,  1081
-1996,   334,  1477
 1305,  1441,  1289
 1373,   389,  1144
 -409,   670,   341
 -563,  1564,   187
 -792,  3742,  1030
-2447,  3755,   239
 -879,  2029,  -335
  246,   838,  -993
  426, -1444, -1992
  -86, -1169, -1550
 -547,  -122,  -685
-1375,  1952,  2241
 -523,  1343, -1106
-1064,  1026,  -521
 -663,   533,  -643
-1036,  2822,  -539
  355,  3454,  1147
-1180,   802,  1216
 -285,   771,   895
 1522,  1067,  1934
 -206,   132,   233
 -272,   828,   251
 -349,  2943,   604
-1911,  3886,  1117
-1731,  2870,  -260
 -163,  1470,  -567
   68,  -240, -1424
 -227, -1938, -1712
  -78,  -626, -1402
 -669,   620,  1062
 -612,  2255,    30
-1270,  1246,  -699
 -926,  1003,  -629
-1049,  1202,  -916
 -334,  3560,   -64
 -103,  2654,  1353
-1391,   695,  1451
 1321,  1200,   940
 1815,   539,  1321
 -529,   701,   246
 -844,  1835,   219
-1399,  3936,  1139
-2378,  3669,   200
 -603,  2050,  -377
   58,   572, -1278
  215, -1952, -2170
  -82, -1347, -1630
 -208,     8,  -271
 -691,  2763,  1982
-1587,   861,  -640
-1723,  1199,  -850
 -674,   871,  -954
 -453,  2534, -1002
  608,  3702,   972
-1572,   968,  1878
 -683,   937,   819
 2365,   998,  1250
  735,   465,   555
 -691,   989,    60
 -917,  2990,   706
-1998,  3932,   861
-1271,  3001,  -134
  -15,  1419,  -767
  169,  -475, -1682
 -381, -1909, -1673
 -214,  -743, -1281
 -581,   638,  1119
 -821,  2471,   -15
-1393,  1333,  -170
 -661,   534,  -835
-1171,  1275,  -869
 -120,  3898,   709
  -97,  2039,  1042
